Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVs,S13_cyc_100_cont,S14_cyc_100_cont,S15_cyc_100_cont,S16_cyc_100_Fe,S17_cyc_100_Fe,S18_cyc_100_Fe,S19_cyc_DCM_cont,S20_cyc_DCM_cont,S21_cyc_DCM_cont,S22_cyc_DCM_Fe,S23_cyc_DCM_Fe,S24_cyc_DCM_Fe,S67_anti_100_cont,S68_anti_100_cont,S69_anti_100_cont,S70_anti_100_Fe,S71_anti_100_Fe,S72_anti_100_Fe,S73_anti_DCM_cont,S74_anti_DCM_cont,S75_anti_DCM_cont,S76_anti_DCM_Fe,S77_anti_DCM_Fe,S78_anti_DCM_Fe
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_530,0,1,0,0,1,0,0,0,0,0,0,0,31,48,62,45,21,22,6,3,3,10,5,6
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_531,12,11,17,14,17,21,20,17,21,15,34,20,2,2,0,1,10,2,9,3,9,0,2,4
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_532,9,17,7,6,6,10,12,10,12,9,6,21,3,15,16,15,10,16,9,9,9,6,16,14
Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA,NA,ASV_533,1,2,3,0,1,0,0,0,0,0,0,0,21,25,41,42,40,13,16,16,14,12,11,5
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_534,15,9,9,9,21,17,13,10,10,8,18,11,5,7,9,7,9,5,16,6,16,14,8,10
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,ASV_535,24,15,19,22,26,18,28,15,18,26,27,23,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_536,5,12,9,5,1,15,6,7,6,1,12,7,9,23,36,9,19,9,22,15,8,9,3,13
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA,ASV_537,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,2,28,45,44,55,45,32
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_538,69,8,10,53,12,59,9,7,5,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_539,6,13,2,12,7,7,10,3,8,6,12,11,1,4,0,3,4,3,35,22,30,31,17,12
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_540,17,26,24,26,13,31,13,10,28,7,27,13,3,3,2,2,3,0,2,2,2,1,1,2
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,ASV_541,10,3,9,12,1,8,6,1,3,0,6,9,11,28,30,22,14,11,16,18,9,10,7,14
Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,NA,ASV_542,9,3,3,2,2,1,26,28,24,49,41,45,0,0,0,0,0,0,6,5,6,4,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_543,21,29,20,10,19,16,34,12,18,16,24,19,0,0,0,3,0,0,0,0,2,2,4,7
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_544,8,7,7,11,8,8,15,13,12,4,23,14,10,19,8,9,10,4,10,13,7,9,13,14
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_545,4,5,17,3,4,7,35,15,23,12,33,24,1,4,2,2,1,0,12,10,11,10,12,9
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA,ASV_546,0,0,0,0,0,0,0,0,0,0,0,0,26,62,97,31,31,8,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_547,12,13,26,17,9,31,28,17,18,14,41,24,0,0,0,0,0,0,1,2,0,1,0,0
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_548,0,0,0,0,0,0,0,0,0,1,0,0,22,48,66,44,38,19,2,4,5,1,0,4
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_549,18,25,10,20,22,29,17,11,12,15,25,25,0,1,1,2,2,0,4,0,3,3,6,2
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_550,4,13,6,7,18,16,44,14,21,15,34,18,0,1,0,0,1,1,2,12,5,12,1,8
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_551,7,11,3,11,7,6,1,0,0,2,1,4,25,43,52,23,13,10,8,10,6,2,5,2
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_552,3,1,6,3,2,7,6,4,11,4,5,4,6,6,10,4,10,5,30,28,19,29,20,29
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_553,18,22,18,21,10,23,6,4,2,5,2,5,5,15,18,17,13,10,13,7,6,4,3,4
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,NA,ASV_554,7,4,5,3,12,3,2,2,8,5,9,15,0,0,0,1,1,0,35,28,31,38,22,20
Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,ASV_555,6,4,10,2,8,16,12,15,11,27,27,23,1,1,1,2,3,6,9,19,9,18,9,12
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,NA,ASV_556,5,8,4,9,2,7,46,19,5,26,35,61,0,0,0,0,0,1,4,3,8,3,2,3
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA,ASV_557,15,66,28,34,28,38,3,2,1,4,8,10,1,1,3,3,3,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_558,3,8,4,3,7,12,5,1,2,2,5,0,13,37,24,21,21,10,5,14,11,18,15,9
Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,NA,NA,NA,ASV_559,3,2,0,4,2,2,2,4,3,4,0,3,23,43,35,32,23,14,10,12,3,8,9,8
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,NA,NA,ASV_560,0,0,0,1,0,0,0,0,0,0,0,0,16,48,73,28,30,18,12,7,6,4,6,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,NA,ASV_561,16,9,5,5,11,15,3,3,7,5,10,5,12,23,34,18,11,8,6,5,4,23,4,6
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_562,12,15,14,11,7,19,8,4,10,8,16,11,6,18,14,9,7,8,13,7,11,6,7,7
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_563,6,6,16,8,11,19,4,4,7,5,6,5,9,28,26,21,14,10,13,8,4,5,5,8
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA,ASV_564,0,0,0,0,0,0,0,0,0,0,0,0,20,34,60,31,40,24,10,7,9,2,3,8
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,NA,ASV_565,15,17,8,16,13,8,27,17,31,24,39,30,0,0,0,0,0,0,0,0,0,2,0,0
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus_Actinomarina,NA,ASV_566,13,15,14,16,13,37,16,1,20,11,37,10,1,0,5,0,0,0,11,7,5,8,4,3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,NA,NA,ASV_567,5,9,11,3,5,6,1,6,6,4,6,5,10,23,35,22,17,10,13,6,15,14,6,8
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_568,5,2,0,3,2,10,19,16,16,11,15,28,0,0,0,1,0,1,18,26,20,18,14,21
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_569,2,5,1,4,1,6,25,23,12,18,26,35,0,0,0,0,0,0,16,16,25,14,8,9
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_570,24,38,13,24,36,40,14,10,4,12,11,18,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_571,9,14,5,10,8,9,5,2,2,10,7,9,0,0,0,1,0,1,26,24,15,40,26,22
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_572,7,11,7,10,7,7,6,1,8,5,6,9,4,9,8,8,7,9,11,25,21,20,21,18
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,NA,ASV_573,30,44,13,18,26,52,3,8,16,4,13,14,0,0,0,0,0,2,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_574,16,9,13,16,12,11,9,3,9,1,13,11,9,17,25,16,13,4,9,7,4,6,9,1
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_575,6,23,11,10,5,20,32,14,5,19,33,64,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_576,7,7,18,11,10,7,5,2,6,5,1,0,15,33,39,24,25,14,1,2,1,6,2,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_577,12,5,19,14,5,7,24,9,24,9,24,24,2,5,3,9,2,2,15,9,5,6,5,2
Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,ASV_578,0,0,0,0,1,0,0,0,0,0,0,0,11,25,42,52,32,23,7,11,8,13,6,10
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_579,23,24,10,22,35,31,2,2,10,5,7,5,5,8,27,8,4,10,2,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_580,7,5,4,5,4,7,0,0,3,1,2,5,9,25,39,24,19,8,14,14,16,15,5,9
Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,NA,NA,NA,ASV_581,0,1,0,0,0,0,0,0,0,0,0,0,12,28,49,22,14,14,26,17,11,17,10,19
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_582,36,26,21,52,34,21,9,2,5,3,7,7,0,1,0,0,0,0,0,2,4,4,2,3
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,NA,ASV_583,20,20,7,15,18,20,30,18,19,12,32,28,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_584,4,6,1,13,28,11,3,6,7,11,1,9,18,23,18,18,11,15,7,6,4,10,6,3
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_585,1,3,1,1,4,1,17,14,8,14,15,24,0,0,2,0,2,0,14,17,37,28,12,24
Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,ASV_586,0,2,2,1,0,0,0,0,0,1,0,0,15,36,24,40,33,14,16,8,8,24,6,9
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_587,0,0,0,0,1,0,0,0,1,0,0,0,19,42,24,18,15,21,21,10,26,20,9,12
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_588,22,10,16,8,14,18,37,17,19,10,36,20,0,1,0,0,0,0,7,1,0,2,0,0
Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA,NA,ASV_589,12,32,17,28,22,15,13,7,1,24,29,26,1,1,0,1,0,1,1,1,3,1,1,1
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,NA,ASV_590,14,31,18,11,25,10,5,4,10,6,12,25,5,3,16,10,7,11,4,0,2,4,0,3
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,NA,ASV_591,13,17,11,15,6,16,3,4,5,9,11,17,8,17,14,18,10,12,8,4,5,4,6,3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_592,4,1,3,4,0,14,6,11,9,2,13,8,1,5,0,2,3,2,35,29,27,23,13,20
Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata_or,Thermoplasmata_fa,Marine_Group_III,NA,ASV_593,14,16,11,16,25,11,12,10,19,2,15,15,1,4,4,0,3,3,8,15,6,9,7,8
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,NA,NA,NA,ASV_594,8,21,12,19,13,16,26,11,11,20,36,32,0,0,0,0,0,0,2,1,1,1,3,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_595,7,25,31,15,16,19,17,13,19,6,36,24,1,0,2,0,0,0,0,0,0,0,2,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_596,19,37,16,26,11,32,20,6,20,8,12,25,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_597,19,27,16,25,28,24,15,10,10,13,22,23,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_598,5,15,14,13,15,16,14,16,10,10,29,16,0,7,3,6,5,1,9,7,3,6,5,7
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_599,0,3,3,2,2,7,0,1,1,2,0,3,15,35,31,36,17,13,6,12,4,13,14,12
Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,ASV_600,10,23,20,15,10,15,24,8,9,11,15,19,5,6,9,1,1,1,10,4,4,5,2,4
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_601,7,7,10,12,9,16,17,2,10,8,17,6,3,24,7,11,8,6,14,7,5,10,6,9
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_602,2,0,0,1,4,3,0,0,0,2,3,2,16,38,40,25,28,15,8,7,7,12,7,11
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,NA,NA,ASV_603,22,26,16,25,18,30,11,10,23,7,17,23,0,0,0,0,0,0,1,0,0,1,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_604,22,33,5,27,9,28,21,6,15,5,29,30,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_605,15,26,13,22,11,16,6,8,0,9,12,7,3,2,3,2,2,1,14,18,13,8,10,9
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_606,12,14,19,8,9,25,10,13,5,5,24,14,3,15,14,12,4,6,10,1,2,2,2,1
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,NA,ASV_607,0,4,0,0,0,1,1,2,1,10,29,161,2,0,1,1,2,0,1,7,4,0,2,1
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_608,29,26,24,33,21,37,2,7,18,5,12,12,0,0,0,0,0,0,0,0,0,0,3,0
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_609,0,17,3,8,9,18,10,4,5,11,11,12,11,7,13,13,12,11,15,5,16,14,2,2
Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,OM75_clade,NA,ASV_610,9,9,2,10,8,6,4,9,6,2,6,11,13,26,18,15,20,7,18,9,1,8,8,3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_611,9,11,9,5,13,18,10,7,9,5,15,3,7,15,24,10,15,6,10,6,1,10,4,5
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_612,4,3,9,9,3,11,13,6,5,9,11,13,3,20,22,15,6,10,7,9,9,9,8,13
Bacteria,Proteobacteria,NA,NA,NA,NA,NA,ASV_613,3,6,3,5,3,0,2,8,20,6,5,28,3,13,25,11,11,6,0,16,25,13,7,8
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_614,0,0,0,0,0,0,4,1,3,0,0,2,17,21,31,13,11,14,19,23,14,23,16,15
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA,ASV_615,20,19,9,14,11,13,25,17,12,18,23,23,0,1,2,1,0,0,0,6,0,4,5,2
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,NA,NA,ASV_616,8,14,20,9,4,14,6,6,16,8,14,13,1,10,7,10,6,3,15,8,7,8,8,10
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,NA,ASV_617,5,6,1,3,2,2,0,0,0,0,0,0,33,45,44,28,32,23,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,ASV_618,0,0,0,0,0,0,0,0,0,0,0,0,22,37,46,29,28,21,13,4,6,11,5,2
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_619,0,1,2,0,0,0,23,21,23,51,24,74,0,0,0,0,0,0,2,1,0,1,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,NA,NA,NA,ASV_620,13,32,17,16,27,23,13,9,16,17,20,19,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,ASV_621,4,10,6,3,5,2,6,0,3,2,3,8,9,8,8,9,6,3,38,17,21,19,21,11
Bacteria,WPS-2,NA,NA,NA,NA,NA,ASV_622,13,8,10,19,11,13,3,1,1,0,4,5,15,17,16,16,14,16,5,10,5,8,4,7
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_623,1,5,5,2,5,15,2,4,4,3,2,1,9,29,34,12,15,17,10,13,13,8,2,10
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,ASV_624,33,30,18,19,21,30,12,9,11,5,18,8,1,0,0,2,0,0,0,0,0,2,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_625,15,8,8,5,10,8,6,8,12,5,13,11,9,16,14,8,12,9,10,5,8,9,4,6
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_626,15,12,17,13,14,14,10,11,22,9,20,12,5,2,4,1,1,3,6,4,12,6,0,6
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_627,15,23,4,16,5,19,22,4,7,5,11,21,0,5,1,0,0,0,9,16,5,7,15,9
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_628,3,12,1,9,6,6,31,22,16,15,29,40,0,1,0,0,0,0,3,6,3,6,7,3
Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,NA,ASV_629,2,2,4,1,0,1,29,31,16,37,49,45,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_630,11,20,5,5,17,7,15,6,12,7,12,15,0,1,0,0,0,0,12,17,12,15,19,9
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_631,4,3,10,9,4,12,11,8,7,5,36,16,6,4,2,1,4,1,17,12,13,12,8,12
Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,ASV_632,0,0,0,0,0,0,0,0,0,0,0,0,11,35,50,38,41,14,7,12,4,4,0,1
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_633,7,5,10,5,5,8,20,14,2,15,18,19,2,16,14,7,7,2,4,6,13,6,6,5
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_634,0,0,0,0,0,0,1,1,1,3,4,4,5,4,18,3,10,8,26,27,27,41,26,7
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_635,32,42,17,17,42,33,5,6,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_636,10,6,13,13,8,14,13,8,12,9,16,26,0,3,5,8,4,5,6,17,4,3,3,8
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_637,27,25,11,17,19,21,18,9,24,8,19,14,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_638,0,2,0,0,2,1,0,0,0,0,0,0,13,49,38,41,31,32,0,1,1,0,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_639,4,2,7,3,1,9,1,0,2,0,4,5,8,36,34,25,17,8,7,11,11,1,5,10
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_640,1,3,1,2,3,0,0,1,1,5,3,1,9,23,17,25,13,5,19,14,16,21,8,20
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,NA,NA,NA,ASV_641,0,0,3,2,0,4,4,0,2,1,4,2,19,21,30,29,19,17,18,8,7,5,8,8
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_642,13,22,5,14,18,17,31,4,12,17,15,36,0,0,0,0,0,0,0,5,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116_clade,NA,NA,ASV_643,1,6,1,2,2,4,7,2,9,8,10,6,3,14,10,11,11,3,23,10,15,24,15,11
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_644,18,22,17,14,12,11,15,11,14,11,31,21,0,0,1,2,2,0,1,3,1,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA,ASV_645,7,12,3,5,8,4,13,5,25,24,37,57,0,0,0,0,1,0,1,4,0,0,1,0
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_646,6,7,2,1,5,0,4,3,1,3,4,10,5,26,34,25,29,18,4,10,1,4,3,2
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_647,4,10,5,7,8,12,2,6,1,4,7,5,10,21,20,13,19,9,10,7,8,7,5,7
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA,ASV_648,0,0,0,0,0,0,0,0,0,0,0,0,12,25,24,10,24,9,23,27,18,15,8,12
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,NA,NA,ASV_649,21,20,14,15,12,20,13,5,10,9,8,15,2,7,3,1,2,0,1,3,3,5,11,6
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,ASV_650,18,25,22,28,16,30,13,1,9,3,9,10,2,0,0,1,1,0,1,5,8,2,1,1
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_651,0,0,0,0,0,0,0,0,0,0,0,0,27,43,46,22,20,29,5,3,1,3,3,4
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,ASV_652,14,8,18,8,12,16,8,6,10,5,21,6,0,15,15,7,6,3,3,6,7,6,5,0
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,ASV_653,1,4,2,2,0,3,1,1,0,1,1,9,10,15,28,12,14,9,19,20,14,9,16,14
Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,ASV_654,0,0,0,2,1,2,2,1,7,4,1,3,3,0,4,3,3,3,23,31,31,40,20,20
Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,ASV_655,0,0,0,0,0,0,0,0,0,0,0,0,24,46,38,36,24,32,0,2,0,0,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,ASV_656,34,30,14,16,23,28,3,5,8,0,3,0,3,6,9,6,4,5,4,0,0,0,2,0
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,ASV_657,10,8,20,7,6,11,21,13,14,4,26,25,2,1,4,2,2,1,3,1,4,4,9,5
Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,ASV_658,7,6,6,6,6,5,8,4,4,11,13,11,7,5,11,3,4,3,21,18,11,8,13,12
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA,ASV_659,3,2,3,4,6,5,2,3,6,6,5,7,13,27,30,17,12,5,4,6,11,14,7,5
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,ASV_660,0,0,0,2,0,0,4,0,0,0,2,0,1,6,8,0,1,0,24,51,36,19,25,24
Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,ASV_661,4,9,7,8,4,7,10,12,9,5,6,10,2,2,0,1,0,1,12,14,20,32,7,20
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,ASV_662,4,1,1,1,3,2,1,2,2,3,0,0,15,21,37,24,15,9,10,12,12,13,1,13
